name,name_ESPN,odds,line,home,away,bet_type,id,changed_date
"Davis, Anthony",AnthonyDavis,1.89,38.5,lal,por,ARP,3055717122,2022-02-02T17:36:36Z
"McCollum, CJ",CJMcCollum,1.92,31.5,lal,por,ARP,3055828012,2022-02-02T21:49:09Z
"Walker, Kemba",KembaWalker,1.98,16.5,ny,mem,ARP,3055535432,2022-02-02T22:03:17Z
"Irving, Kyrie",KyrieIrving,1.8,36.5,sac,bkn,ARP,3055698886,2022-02-02T22:06:44Z
"Dinwiddie, Spencer",SpencerDinwiddie,1.75,14.5,phi,wsh,PTS,3055709182,2022-02-02T22:11:08Z
"Porter Jr., Kevin",KevinPorter Jr.,1.75,15.5,hou,cle,PTS,3055629604,2022-02-02T22:12:45Z
"Booker, Devin",DevinBooker,1.95,29.5,atl,phx,PTS,3055940164,2022-02-03T05:17:48Z
"Paul, Chris",ChrisPaul,1.78,15.5,atl,phx,PTS,3055940168,2022-02-03T05:18:15Z
"Bridges, Mikal",MikalBridges,2.0,13.5,atl,phx,PTS,3055940172,2022-02-03T05:18:35Z
"Paul, Chris",ChrisPaul,1.74,32.5,atl,phx,ARP,3055940915,2022-02-03T08:15:14Z
"Bridges, Mikal",MikalBridges,1.95,20.5,atl,phx,ARP,3055940925,2022-02-03T05:41:50Z
"Booker, Devin",DevinBooker,1.89,39.5,atl,phx,ARP,3055940929,2022-02-03T05:42:29Z
"Dosunmu, Ayo",AyoDosunmu,2.05,17.5,tor,chi,ARP,3055936695,2022-02-03T06:07:47Z
"DeRozan, DeMar",DeMarDeRozan,2.05,36.5,tor,chi,ARP,3055936710,2022-02-03T06:06:27Z
"VanVleet, Fred",FredVanVleet,2.05,31.5,tor,chi,ARP,3055937186,2022-02-03T06:08:46Z
"Trent Jr., Gary",GaryTrent Jr.,2.05,23.5,tor,chi,ARP,3055937188,2022-02-03T06:07:58Z
"Green, Javonte",JavonteGreen,1.75,13.5,tor,chi,ARP,3055937190,2022-02-03T05:47:22Z
"Vucevic, Nikola",NikolaVucevic,2.05,33.5,tor,chi,ARP,3055937194,2022-02-03T06:06:58Z
"Anunoby, OG",OGAnunoby,1.8,25.5,tor,chi,ARP,3055937201,2022-02-03T05:49:16Z
"Siakam, Pascal",PascalSiakam,1.89,36.5,tor,chi,ARP,3055937203,2022-02-03T05:49:35Z
"Barnes, Scottie",ScottieBarnes,2.05,24.5,tor,chi,ARP,3055937205,2022-02-03T06:08:18Z
"LaVine, Zach",ZachLaVine,2.05,33.5,tor,chi,ARP,3055937207,2022-02-03T06:07:10Z
"DeRozan, DeMar",DeMarDeRozan,1.85,25.5,tor,chi,PTS,3055937211,2022-02-03T05:54:35Z
"LaVine, Zach",ZachLaVine,1.92,24.5,tor,chi,PTS,3055937213,2022-02-03T05:55:04Z
"Vucevic, Nikola",NikolaVucevic,1.95,18.5,tor,chi,PTS,3055937215,2022-02-03T05:55:34Z
"Dosunmu, Ayo",AyoDosunmu,1.89,9.5,tor,chi,PTS,3055937217,2022-02-03T05:55:59Z
"Green, Javonte",JavonteGreen,2.0,7.5,tor,chi,PTS,3055937219,2022-02-03T05:56:22Z
"Siakam, Pascal",PascalSiakam,1.89,22.5,tor,chi,PTS,3055937221,2022-02-03T05:56:58Z
"VanVleet, Fred",FredVanVleet,1.89,20.5,tor,chi,PTS,3055937223,2022-02-03T05:57:24Z
"Trent Jr., Gary",GaryTrent Jr.,1.79,19.5,tor,chi,PTS,3055937227,2022-02-03T10:21:29Z
"Anunoby, OG",OGAnunoby,2.0,17.5,tor,chi,PTS,3055937229,2022-02-03T05:59:38Z
"Bridges, Mikal",MikalBridges,1.89,20.5,atl,phx,ARP,3055940925,2022-02-03T12:06:24Z
"Trent Jr., Gary",GaryTrent Jr.,1.8,20.5,tor,chi,PTS,3056072377,2022-02-03T15:23:59Z
"Bey, Saddiq",SaddiqBey,1.87,15.5,det,min,PTS,3056147289,2022-02-03T16:46:27Z
"Towns, Karl-Anthony",Karl-AnthonyTowns,1.91,24.5,det,min,PTS,3056147291,2022-02-03T16:46:27Z
"Edwards, Anthony",AnthonyEdwards,1.91,23.5,det,min,PTS,3056147293,2022-02-03T16:46:27Z
"Stewart, Isaiah",IsaiahStewart,1.79,7.5,det,min,PTS,3056147295,2022-02-03T16:46:27Z
"Grant, Jerami",JeramiGrant,1.85,18.5,det,min,PTS,3056147297,2022-02-03T16:46:27Z
"Vanderbilt, Jarred",JarredVanderbilt,1.89,8.5,det,min,PTS,3056147299,2022-02-03T16:46:27Z
"Bey, Saddiq",SaddiqBey,1.89,23.5,det,min,ARP,3056147819,2022-02-03T16:55:37Z
"Towns, Karl-Anthony",Karl-AnthonyTowns,1.89,38.5,det,min,ARP,3056147821,2022-02-03T16:55:37Z
"Edwards, Anthony",AnthonyEdwards,1.89,31.5,det,min,ARP,3056147823,2022-02-03T16:55:37Z
"Stewart, Isaiah",IsaiahStewart,1.83,16.5,det,min,ARP,3056147825,2022-02-03T16:55:37Z
"Grant, Jerami",JeramiGrant,1.85,26.5,det,min,ARP,3056147827,2022-02-03T16:55:37Z
"Vanderbilt, Jarred",JarredVanderbilt,1.89,19.5,det,min,ARP,3056147829,2022-02-03T16:55:37Z
"DeRozan, DeMar",DeMarDeRozan,2.13,36.5,tor,chi,ARP,3055936710,2022-02-03T17:20:55Z
"Anunoby, OG",OGAnunoby,1.93,25.5,tor,chi,ARP,3055937201,2022-02-03T17:27:57Z
"DeRozan, DeMar",DeMarDeRozan,1.75,25.5,tor,chi,PTS,3055937211,2022-02-03T17:13:23Z
"Trent Jr., Gary",GaryTrent Jr.,1.8,20.5,tor,chi,PTS,3056072377,2022-02-03T17:30:51Z
"Holmes, Richaun",RichaunHolmes,1.83,9.5,gs,sac,PTS,3056119743,2022-02-03T16:44:23Z
"Looney, Kevon",KevonLooney,1.93,7.5,gs,sac,PTS,3056119745,2022-02-03T16:44:23Z
"Curry, Stephen",StephenCurry,1.89,24.5,gs,sac,PTS,3056119747,2022-02-03T16:44:23Z
"Wiggins, Andrew",AndrewWiggins,2.0,17.5,gs,sac,PTS,3056119749,2022-02-03T16:44:23Z
"Thompson, Klay",KlayThompson,1.89,16.5,gs,sac,PTS,3056119751,2022-02-03T16:44:23Z
"Barnes, Harrison",HarrisonBarnes,1.83,15.5,gs,sac,PTS,3056119753,2022-02-03T16:44:23Z
"Haliburton, Tyrese",TyreseHaliburton,1.83,15.5,gs,sac,PTS,3056119755,2022-02-03T16:44:24Z
"Holmes, Richaun",RichaunHolmes,1.93,18.5,gs,sac,ARP,3056119859,2022-02-03T16:56:07Z
"Looney, Kevon",KevonLooney,2.05,21.5,gs,sac,ARP,3056119861,2022-02-03T17:29:43Z
"Curry, Stephen",StephenCurry,1.89,37.5,gs,sac,ARP,3056119863,2022-02-03T16:56:07Z
"Wiggins, Andrew",AndrewWiggins,2.05,25.5,gs,sac,ARP,3056119865,2022-02-03T17:29:29Z
"Thompson, Klay",KlayThompson,1.93,23.5,gs,sac,ARP,3056119867,2022-02-03T16:56:07Z
"Barnes, Harrison",HarrisonBarnes,1.89,24.5,gs,sac,ARP,3056119869,2022-02-03T16:56:07Z
"Haliburton, Tyrese",TyreseHaliburton,1.89,27.5,gs,sac,ARP,3056119871,2022-02-03T16:56:07Z
"Coffey, Amir",AmirCoffey,1.94,12.5,lac,lal,PTS,3056120132,2022-02-03T17:08:40Z
"Jackson, Reggie",ReggieJackson,1.89,16.5,lac,lal,PTS,3056120138,2022-02-03T17:08:41Z
"Morris, Marcus",MarcusMorris,1.99,15.5,lac,lal,PTS,3056120140,2022-02-03T17:08:41Z
"Davis, Anthony",AnthonyDavis,1.94,26.5,lac,lal,PTS,3056120142,2022-02-03T17:08:41Z
"Coffey, Amir",AmirCoffey,1.99,19.5,lac,lal,ARP,3056165486,2022-02-03T17:12:40Z
"Jackson, Reggie",ReggieJackson,1.89,23.5,lac,lal,ARP,3056165488,2022-02-03T17:12:40Z
"Morris, Marcus",MarcusMorris,1.99,22.5,lac,lal,ARP,3056165490,2022-02-03T17:12:41Z
"Davis, Anthony",AnthonyDavis,1.99,38.5,lac,lal,ARP,3056165492,2022-02-03T17:12:41Z
"Paul, Chris",ChrisPaul,1.86,15.5,atl,phx,PTS,3055940168,2022-02-04T00:38:51Z
"Collins, John",JohnCollins,1.86,14.5,atl,phx,PTS,3056306996,2022-02-04T00:09:48Z
"Booker, Devin",DevinBooker,1.86,30.5,atl,phx,PTS,3056307154,2022-02-04T00:10:56Z
"Young, Trae",TraeYoung,1.86,27.5,atl,phx,PTS,3056307196,2022-02-04T00:11:55Z
"Holmes, Richaun",RichaunHolmes,1.75,9.5,gs,sac,PTS,3056119743,2022-02-03T21:34:50Z
"Curry, Stephen",StephenCurry,1.82,24.5,gs,sac,PTS,3056119747,2022-02-03T23:13:22Z
"Wiggins, Andrew",AndrewWiggins,1.89,17.5,gs,sac,PTS,3056119749,2022-02-03T20:39:22Z
"Coffey, Amir",AmirCoffey,1.83,12.5,lac,lal,PTS,3056120132,2022-02-03T20:37:23Z
"Davis, Anthony",AnthonyDavis,1.75,38.5,lac,lal,ARP,3056165492,2022-02-03T21:17:15Z
"Westbrook, Russell",RussellWestbrook,1.99,19.5,lac,lal,PTS,3056220449,2022-02-03T20:12:47Z
"Westbrook, Russell",RussellWestbrook,1.91,36.5,lac,lal,ARP,3056220612,2022-02-03T20:16:24Z
"Monk, Malik",MalikMonk,1.95,16.5,lac,lal,PTS,3056307925,2022-02-04T00:29:33Z
"Monk, Malik",MalikMonk,1.85,23.5,lac,lal,ARP,3056308202,2022-02-04T00:33:18Z
"Mobley, Evan",EvanMobley,1.8,17.5,cha,cle,PTS,3056374331,2022-02-04T14:16:19Z
"Allen, Jarrett",JarrettAllen,1.8,15.5,cha,cle,PTS,3056374339,2022-02-04T04:39:58Z
"Okoro, Isaac",IsaacOkoro,1.89,10.5,cha,cle,PTS,3056374343,2022-02-04T04:40:21Z
"Okoro, Isaac",IsaacOkoro,1.8,15.5,cha,cle,ARP,3056374466,2022-02-04T04:46:39Z
"Mobley, Evan",EvanMobley,1.95,30.5,cha,cle,ARP,3056374468,2022-02-04T04:47:02Z
"Allen, Jarrett",JarrettAllen,1.93,29.5,cha,cle,ARP,3056374470,2022-02-04T04:47:24Z
"Plumlee, Mason",MasonPlumlee,2.0,7.5,cha,cle,PTS,3056599956,2022-02-04T16:10:53Z
"Bridges, Miles",MilesBridges,2.0,19.5,cha,cle,PTS,3056599958,2022-02-04T16:10:53Z
"Rozier, Terry",TerryRozier,1.89,19.5,cha,cle,PTS,3056599960,2022-02-04T16:10:53Z
"Ball, LaMelo",LaMeloBall,1.89,22.5,cha,cle,PTS,3056599962,2022-02-04T16:10:54Z
"Goodwin, Brandon",BrandonGoodwin,2.0,10.5,cha,cle,PTS,3056599964,2022-02-04T16:10:54Z
"Plumlee, Mason",MasonPlumlee,2.0,19.5,cha,cle,ARP,3056600165,2022-02-04T16:13:53Z
"Bridges, Miles",MilesBridges,1.89,29.5,cha,cle,ARP,3056600167,2022-02-04T16:13:53Z
"Rozier, Terry",TerryRozier,1.89,28.5,cha,cle,ARP,3056600169,2022-02-04T16:13:53Z
"Ball, LaMelo",LaMeloBall,1.89,36.5,cha,cle,ARP,3056600171,2022-02-04T16:13:53Z
"Goodwin, Brandon",BrandonGoodwin,1.89,19.5,cha,cle,ARP,3056600173,2022-02-04T16:13:53Z
"Brown, J.",J.Brown,1.89,24.5,det,bos,PTS,3056491288,2022-02-04T12:51:17Z
"Horford, Al",AlHorford,1.89,8.5,det,bos,PTS,3056491290,2022-02-04T12:51:17Z
"Williams, Robert",RobertWilliams,1.85,9.5,det,bos,PTS,3056491292,2022-02-04T12:51:17Z
"Brown, J.",J.Brown,1.89,34.5,det,bos,ARP,3056492087,2022-02-04T13:01:25Z
"Tatum, Jayson",JaysonTatum,1.83,38.5,det,bos,ARP,3056492093,2022-02-04T16:07:24Z
"Smart, Marcus",MarcusSmart,1.85,11.5,det,bos,PTS,3056578820,2022-02-04T16:00:16Z
"Tatum, Jayson",JaysonTatum,1.89,26.5,det,bos,PTS,3056578832,2022-02-04T16:01:59Z
"Horford, Al",AlHorford,1.79,17.5,det,bos,ARP,3056579078,2022-02-04T16:08:15Z
"Smart, Marcus",MarcusSmart,1.77,20.5,det,bos,ARP,3056579095,2022-02-04T16:09:10Z
"Williams, Robert",RobertWilliams,1.89,21.5,det,bos,ARP,3056579103,2022-02-04T16:09:52Z
"Hunter, De'Andre",De'AndreHunter,2.0,12.5,tor,atl,PTS,3056580536,2022-02-04T16:42:29Z
"Young, Trae",TraeYoung,1.89,25.5,tor,atl,PTS,3056580538,2022-02-04T16:42:29Z
"Barnes, Scottie",ScottieBarnes,1.89,13.5,tor,atl,PTS,3056580540,2022-02-04T16:42:30Z
"VanVleet, Fred",FredVanVleet,1.89,20.5,tor,atl,PTS,3056580542,2022-02-04T16:42:30Z
"Trent Jr., Gary",GaryTrent Jr.,1.79,17.5,tor,atl,PTS,3056580544,2022-02-04T16:54:29Z
"Capela, Clint",ClintCapela,1.89,8.5,tor,atl,PTS,3056580546,2022-02-04T16:42:30Z
"Anunoby, OG",OGAnunoby,1.89,16.5,tor,atl,PTS,3056580548,2022-02-04T16:42:30Z
"Siakam, Pascal",PascalSiakam,1.79,20.5,tor,atl,PTS,3056580550,2022-02-04T16:42:30Z
"Huerter, Kevin",KevinHuerter,1.89,11.5,tor,atl,PTS,3056580552,2022-02-04T16:42:30Z
"Hunter, De'Andre",De'AndreHunter,1.89,17.5,tor,atl,ARP,3056580588,2022-02-04T16:46:05Z
"Young, Trae",TraeYoung,1.89,38.5,tor,atl,ARP,3056580590,2022-02-04T16:46:05Z
"Barnes, Scottie",ScottieBarnes,1.89,23.5,tor,atl,ARP,3056580592,2022-02-04T16:46:06Z
"VanVleet, Fred",FredVanVleet,1.79,31.5,tor,atl,ARP,3056580594,2022-02-04T16:46:06Z
"Trent Jr., Gary",GaryTrent Jr.,1.89,22.5,tor,atl,ARP,3056580596,2022-02-04T16:46:06Z
"Capela, Clint",ClintCapela,2.0,19.5,tor,atl,ARP,3056580598,2022-02-04T16:46:06Z
"Anunoby, OG",OGAnunoby,1.89,24.5,tor,atl,ARP,3056580600,2022-02-04T16:46:06Z
"Siakam, Pascal",PascalSiakam,1.89,34.5,tor,atl,ARP,3056580602,2022-02-04T16:46:06Z
"Huerter, Kevin",KevinHuerter,1.89,17.5,tor,atl,ARP,3056580604,2022-02-04T16:46:06Z
"Jokic, Nikola",NikolaJokic,1.83,25.5,den,no,PTS,3056520947,2022-02-04T13:31:11Z
"Barton, Will",WillBarton,1.89,14.5,den,no,PTS,3056520949,2022-02-04T13:31:11Z
"Gordon, Aaron",AaronGordon,1.89,14.5,den,no,PTS,3056520951,2022-02-04T13:31:11Z
"Morris, Monte",MonteMorris,1.8,12.5,den,no,PTS,3056520953,2022-02-04T13:31:11Z
"Jokic, Nikola",NikolaJokic,1.93,47.5,den,no,ARP,3056521166,2022-02-04T13:37:42Z
"Barton, Will",WillBarton,1.85,23.5,den,no,ARP,3056521168,2022-02-04T13:48:00Z
"Gordon, Aaron",AaronGordon,1.83,22.5,den,no,ARP,3056521170,2022-02-04T13:37:42Z
"Morris, Monte",MonteMorris,1.83,20.5,den,no,ARP,3056521172,2022-02-04T13:37:42Z
"Mills, Patty",PattyMills,1.85,13.5,utah,bkn,PTS,3056468715,2022-02-04T10:59:29Z
"Harden, James",JamesHarden,1.89,23.5,utah,bkn,PTS,3056468717,2022-02-04T10:59:29Z
"Irving, Kyrie",KyrieIrving,1.85,24.5,utah,bkn,PTS,3056468719,2022-02-04T17:00:09Z
"Mills, Patty",PattyMills,1.99,18.5,utah,bkn,ARP,3056469131,2022-02-04T11:04:59Z
"Irving, Kyrie",KyrieIrving,2.0,34.5,utah,bkn,ARP,3056469135,2022-02-04T11:22:09Z
"Harden, James",JamesHarden,1.83,42.5,utah,bkn,ARP,3056469920,2022-02-04T11:21:58Z
"Brunson, Jalen",JalenBrunson,1.84,15.5,dal,phi,PTS,3056451573,2022-02-04T15:41:53Z
"Kleber, Maxi",MaxiKleber,1.79,8.5,dal,phi,PTS,3056451575,2022-02-04T11:12:42Z
"Maxey, Tyrese",TyreseMaxey,1.93,16.5,dal,phi,PTS,3056451577,2022-02-04T11:12:42Z
"Finney-Smith, Dorian",DorianFinney-Smith,2.0,10.5,dal,phi,PTS,3056451581,2022-02-04T11:12:42Z
"Doncic, Luka",LukaDoncic,1.89,28.5,dal,phi,PTS,3056451583,2022-02-04T13:57:33Z
"Embiid, Joel",JoelEmbiid,1.89,31.5,dal,phi,PTS,3056451585,2022-02-04T11:12:42Z
"Harris, Tobias",TobiasHarris,1.93,18.5,dal,phi,PTS,3056451587,2022-02-04T11:12:42Z
"Brunson, Jalen",JalenBrunson,1.99,25.5,dal,phi,ARP,3056452544,2022-02-04T11:37:21Z
"Kleber, Maxi",MaxiKleber,1.99,16.5,dal,phi,ARP,3056452546,2022-02-04T11:37:21Z
"Maxey, Tyrese",TyreseMaxey,1.95,26.5,dal,phi,ARP,3056452548,2022-02-04T11:37:21Z
"Finney-Smith, Dorian",DorianFinney-Smith,1.89,17.5,dal,phi,ARP,3056452550,2022-02-04T11:37:21Z
"Doncic, Luka",LukaDoncic,1.95,47.5,dal,phi,ARP,3056452552,2022-02-04T11:37:21Z
"Harris, Tobias",TobiasHarris,1.89,29.5,dal,phi,ARP,3056452556,2022-02-04T11:37:22Z
"Embiid, Joel",JoelEmbiid,1.83,47.5,dal,phi,ARP,3056577944,2022-02-04T15:29:08Z
"Covington, Robert",RobertCovington,2.0,9.5,por,okc,PTS,3056483085,2022-02-04T11:59:57Z
"Simons, Anfernee",AnferneeSimons,1.93,18.5,por,okc,PTS,3056483087,2022-02-04T11:59:57Z
"Dort, Luguentz",LuguentzDort,1.95,18.5,por,okc,PTS,3056483089,2022-02-04T11:59:57Z
"Nurkic, Jusuf",JusufNurkic,1.89,16.5,por,okc,PTS,3056483091,2022-02-04T11:59:57Z
"Giddey, Josh",JoshGiddey,1.95,14.5,por,okc,PTS,3056483093,2022-02-04T11:59:57Z
"McCollum, CJ",CJMcCollum,1.89,21.5,por,okc,PTS,3056483095,2022-02-04T14:17:50Z
"Powell, Norman",NormanPowell,1.85,18.5,por,okc,PTS,3056483097,2022-02-04T11:59:57Z
"Covington, Robert",RobertCovington,1.89,19.5,por,okc,ARP,3056483349,2022-02-04T12:23:53Z
"Simons, Anfernee",AnferneeSimons,1.99,27.5,por,okc,ARP,3056483351,2022-02-04T12:23:53Z
"Dort, Luguentz",LuguentzDort,1.95,25.5,por,okc,ARP,3056483353,2022-02-04T12:23:53Z
"Nurkic, Jusuf",JusufNurkic,1.99,32.5,por,okc,ARP,3056483355,2022-02-04T12:23:53Z
"Giddey, Josh",JoshGiddey,1.8,29.5,por,okc,ARP,3056483357,2022-02-04T12:23:53Z
"McCollum, CJ",CJMcCollum,2.0,31.5,por,okc,ARP,3056483359,2022-02-04T12:23:53Z
"Powell, Norman",NormanPowell,1.89,25.5,por,okc,ARP,3056483361,2022-02-04T12:23:54Z
"Craig, Torrey",TorreyCraig,1.89,10.5,ind,chi,PTS,3056584161,2022-02-04T16:59:02Z
"Holiday, Justin",JustinHoliday,1.8,12.5,ind,chi,PTS,3056584163,2022-02-04T16:59:02Z
"LeVert, C.",C.LeVert,1.83,21.5,ind,chi,PTS,3056584165,2022-02-04T16:59:03Z
"Craig, Torrey",TorreyCraig,1.89,17.5,ind,chi,ARP,3056584475,2022-02-04T17:05:19Z
"LeVert, C.",C.LeVert,1.9,33.5,ind,chi,ARP,3056584477,2022-02-04T17:05:19Z
"Duarte, Chris",ChrisDuarte,1.8,21.5,ind,chi,ARP,3056584479,2022-02-04T17:05:19Z
"Holiday, Justin",JustinHoliday,1.83,18.5,ind,chi,ARP,3056584493,2022-02-04T17:05:53Z
"Duarte, Chris",ChrisDuarte,2.0,14.5,ind,chi,PTS,3056584565,2022-02-04T17:07:49Z
"Mobley, Evan",EvanMobley,2.03,30.5,cha,cle,ARP,3056374468,2022-02-04T18:27:30Z
"Allen, Jarrett",JarrettAllen,2.03,29.5,cha,cle,ARP,3056374470,2022-02-04T17:33:56Z
"Ball, LaMelo",LaMeloBall,1.8,22.5,cha,cle,PTS,3056599962,2022-02-04T18:02:19Z
"Goodwin, Brandon",BrandonGoodwin,1.9,10.5,cha,cle,PTS,3056599964,2022-02-04T20:22:22Z
"Rozier, Terry",TerryRozier,1.99,28.5,cha,cle,ARP,3056600169,2022-02-04T20:18:36Z
"Brown, J.",J.Brown,1.83,24.5,det,bos,PTS,3056491288,2022-02-04T21:01:12Z
"Joseph, Cory",CoryJoseph,1.89,9.5,det,bos,PTS,3056711552,2022-02-04T20:36:56Z
"Bey, Saddiq",SaddiqBey,1.89,16.5,det,bos,PTS,3056711554,2022-02-04T20:36:56Z
"Stewart, Isaiah",IsaiahStewart,1.83,7.5,det,bos,PTS,3056711556,2022-02-04T20:36:56Z
"Grant, Jerami",JeramiGrant,1.89,18.5,det,bos,PTS,3056711558,2022-02-04T20:36:56Z
"Joseph, Cory",CoryJoseph,1.89,17.5,det,bos,ARP,3056711756,2022-02-04T20:41:42Z
"Bey, Saddiq",SaddiqBey,1.89,25.5,det,bos,ARP,3056711758,2022-02-04T20:41:42Z
"Stewart, Isaiah",IsaiahStewart,1.89,17.5,det,bos,ARP,3056711760,2022-02-04T20:41:42Z
"Grant, Jerami",JeramiGrant,1.95,26.5,det,bos,ARP,3056711762,2022-02-04T20:41:42Z
"Hunter, De'Andre",De'AndreHunter,1.85,12.5,tor,atl,PTS,3056580536,2022-02-04T18:13:40Z
"Trent Jr., Gary",GaryTrent Jr.,1.85,18.5,tor,atl,PTS,3056645424,2022-02-04T18:52:08Z
"Capela, Clint",ClintCapela,1.9,9.5,tor,atl,PTS,3056645426,2022-02-04T18:52:08Z
"Trent Jr., Gary",GaryTrent Jr.,1.89,23.5,tor,atl,ARP,3056645446,2022-02-04T18:53:07Z
"Capela, Clint",ClintCapela,1.89,21.5,tor,atl,ARP,3056645448,2022-02-04T18:53:07Z
"Young, Trae",TraeYoung,1.99,26.5,tor,atl,PTS,3056672047,2022-02-04T21:49:58Z
"Hunter, De'Andre",De'AndreHunter,1.83,18.5,tor,atl,ARP,3056711480,2022-02-04T20:34:25Z
"Huerter, Kevin",KevinHuerter,1.89,18.5,tor,atl,ARP,3056711482,2022-02-04T20:34:25Z
"Gordon, Eric",EricGordon,1.95,13.5,sa,hou,PTS,3056614097,2022-02-04T17:18:20Z
"Wood, Christian",ChristianWood,1.89,20.5,sa,hou,PTS,3056614099,2022-02-04T21:18:48Z
"Green, Jalen",JalenGreen,2.0,15.5,sa,hou,PTS,3056614101,2022-02-04T17:18:20Z
"Tate, JaeSean",JaeSeanTate,1.89,12.5,sa,hou,PTS,3056614103,2022-02-04T17:18:20Z
"Porter Jr., Kevin",KevinPorter Jr.,1.83,15.5,sa,hou,PTS,3056614105,2022-02-04T17:18:21Z
"Gordon, Eric",EricGordon,1.99,17.5,sa,hou,ARP,3056614855,2022-02-04T17:26:34Z
"Wood, Christian",ChristianWood,1.89,33.5,sa,hou,ARP,3056614857,2022-02-04T20:34:37Z
"Green, Jalen",JalenGreen,1.88,21.5,sa,hou,ARP,3056614859,2022-02-04T17:26:34Z
"Tate, JaeSean",JaeSeanTate,1.89,20.5,sa,hou,ARP,3056614861,2022-02-04T17:26:34Z
"Porter Jr., Kevin",KevinPorter Jr.,1.99,26.5,sa,hou,ARP,3056614863,2022-02-04T17:26:34Z
"Poeltl, J.",J.Poeltl,1.95,14.5,sa,hou,PTS,3056721993,2022-02-04T21:13:03Z
"Murray, Dejounte",DejounteMurray,2.0,23.5,sa,hou,PTS,3056721995,2022-02-04T21:13:03Z
"White, Derrick",DerrickWhite,1.83,16.5,sa,hou,PTS,3056721997,2022-02-04T21:13:03Z
"Johnson, Keldon",KeldonJohnson,1.79,16.5,sa,hou,PTS,3056721999,2022-02-04T21:13:03Z
"Vassell, Devin",DevinVassell,1.79,12.5,sa,hou,PTS,3056722002,2022-02-04T21:13:46Z
"Vassell, Devin",DevinVassell,1.95,18.5,sa,hou,ARP,3056722091,2022-02-04T21:18:25Z
"Poeltl, J.",J.Poeltl,1.89,26.5,sa,hou,ARP,3056722093,2022-02-04T21:18:25Z
"Murray, Dejounte",DejounteMurray,1.83,41.5,sa,hou,ARP,3056722095,2022-02-04T21:18:25Z
"White, Derrick",DerrickWhite,1.89,26.5,sa,hou,ARP,3056722097,2022-02-04T21:18:26Z
"Johnson, Keldon",KeldonJohnson,1.83,24.5,sa,hou,ARP,3056722099,2022-02-04T21:18:26Z
"Gordon, Aaron",AaronGordon,1.95,22.5,den,no,ARP,3056521170,2022-02-04T20:26:24Z
"Morris, Monte",MonteMorris,1.95,20.5,den,no,ARP,3056521172,2022-02-04T20:26:20Z
"Jokic, Nikola",NikolaJokic,1.89,26.5,den,no,PTS,3056616453,2022-02-04T17:10:44Z
"Graham, Devonte'",Devonte'Graham,2.0,14.5,den,no,PTS,3056616703,2022-02-04T17:22:30Z
"Green, Jeff",JeffGreen,1.89,9.5,den,no,PTS,3056616705,2022-02-04T17:22:30Z
"Barton, Will",WillBarton,2.0,15.5,den,no,PTS,3056616709,2022-02-04T17:22:30Z
"Jones, Herbert",HerbertJones,1.79,9.5,den,no,PTS,3056616711,2022-02-04T17:22:30Z
"Gordon, Aaron",AaronGordon,1.89,13.5,den,no,PTS,3056616713,2022-02-04T17:22:30Z
"Ingram, Brandon",BrandonIngram,1.89,22.5,den,no,PTS,3056616715,2022-02-04T17:22:30Z
"Valanciunas, Jonas",JonasValanciunas,1.79,17.5,den,no,PTS,3056616717,2022-02-04T17:22:30Z
"Graham, Devonte'",Devonte'Graham,1.79,20.5,den,no,ARP,3056616933,2022-02-04T17:26:15Z
"Jones, Herbert",HerbertJones,1.89,16.5,den,no,ARP,3056616935,2022-02-04T17:26:16Z
"Ingram, Brandon",BrandonIngram,1.79,32.5,den,no,ARP,3056616937,2022-02-04T17:26:16Z
"Valanciunas, Jonas",JonasValanciunas,1.89,31.5,den,no,ARP,3056616941,2022-02-04T17:26:16Z
"Green, Jeff",JeffGreen,1.89,13.5,den,no,ARP,3056616947,2022-02-04T17:27:15Z
"Mills, Patty",PattyMills,1.93,15.5,utah,bkn,PTS,3056709788,2022-02-04T21:34:01Z
"Conley, Mike",MikeConley,1.89,14.5,utah,bkn,PTS,3056709790,2022-02-04T21:34:01Z
"O'Neale, Royce",RoyceO'Neale,1.83,7.5,utah,bkn,PTS,3056709792,2022-02-04T21:34:01Z
"Bogdanović, Bojan",BojanBogdanović,1.83,19.5,utah,bkn,PTS,3056709794,2022-02-04T21:34:01Z
"Claxton, Nicolas",NicolasClaxton,1.83,11.5,utah,bkn,PTS,3056709796,2022-02-04T21:34:01Z
"Irving, Kyrie",KyrieIrving,1.95,27.5,utah,bkn,PTS,3056709798,2022-02-04T21:34:01Z
"Mitchell, Donovan",DonovanMitchell,1.83,24.5,utah,bkn,PTS,3056709800,2022-02-04T21:34:01Z
"Mills, Patty",PattyMills,1.83,20.5,utah,bkn,ARP,3056709887,2022-02-04T21:40:25Z
"Conley, Mike",MikeConley,1.95,24.5,utah,bkn,ARP,3056709889,2022-02-04T21:40:25Z
"O'Neale, Royce",RoyceO'Neale,1.83,15.5,utah,bkn,ARP,3056709891,2022-02-04T21:40:25Z
"Bogdanović, Bojan",BojanBogdanović,1.95,27.5,utah,bkn,ARP,3056709893,2022-02-04T21:40:25Z
"Claxton, Nicolas",NicolasClaxton,1.93,21.5,utah,bkn,ARP,3056709895,2022-02-04T21:40:25Z
